lines_changed,files_touched,author_exp,repo,weekday,pr_close_time_hours,pr_merged
58.35009451738646,3,7,B,Wed,31.311447686559127,0
9.241642479489846,2,7,B,Sat,31.15226290054819,0
62.89556878345493,3,0,A,Tue,62.0936372542826,0
58.60390266750949,3,0,A,Thu,64.01187865889447,0
83.07527051931996,3,3,A,Fri,58.915406269417666,0
90.8792048067545,5,1,A,Thu,64.95770860722219,1
81.22518397973492,4,0,C,Mon,77.18164035407537,0
48.31526055001693,1,8,B,Tue,26.094342935512202,1
19.909721459920274,2,2,A,Wed,37.04472462163488,1
111.02855896687785,3,0,C,Thu,67.2175217621102,1
42.96928537480184,3,1,A,Mon,58.327627339089354,0
47.61493861928688,5,7,B,Sun,46.090015840666396,0
93.69627080633029,2,4,A,Fri,47.599370496782974,1
32.39483767115607,3,6,B,Fri,36.292107496803844,1
23.56477392449927,4,5,A,Sun,44.18008887500405,1
37.99344826180643,2,0,A,Wed,45.25372435682342,1
33.24990276578429,2,5,A,Wed,37.90355865331906,1
22.402315340637564,1,6,A,Thu,33.27911136951385,1
44.894304491622506,3,3,A,Wed,43.80908341296211,1
48.470319309645504,4,7,A,Sat,42.95506713970199,1
21.730586804651253,6,7,A,Sat,35.043232659672974,1
40.300619393402485,2,6,B,Mon,28.43023556131866,1
32.23107338451257,5,1,A,Mon,55.08841932540633,0
16.74875411657636,4,5,B,Mon,48.27379737060224,0
49.19587823330966,7,5,A,Sat,52.30346501964679,1
51.425410957521194,4,6,C,Thu,48.10653350913931,1
32.23423112173457,3,5,C,Thu,40.80043783652579,1
73.98397077247127,2,1,A,Wed,55.29943214059661,1
47.12856651041753,5,7,B,Thu,48.8372554233624,0
32.975180924316405,6,3,A,Mon,57.9554737053964,0
21.00981486768915,2,8,C,Tue,30.539097331862987,0
52.678385373545794,2,7,B,Mon,30.788862724148792,1
58.541626334484135,2,2,A,Sat,41.093244171234254,1
36.989856010244175,1,2,A,Sun,47.687239083127224,0
49.910127763001704,4,7,A,Tue,36.883775491592885,1
90.87726339018472,5,1,A,Wed,59.64466767917893,0
68.8453529071007,5,8,B,Fri,45.194741029638124,0
13.908270209015797,5,3,A,Sun,48.384522569219754,1
32.79135051228809,3,5,A,Thu,52.274414608940035,0
43.88823237239016,5,2,A,Thu,50.14042419633838,1
48.34662227943899,3,2,A,Sat,46.84432933967196,1
50.405661134868936,0,2,A,Mon,40.48122353839872,1
56.87951304406611,2,9,C,Mon,33.58395042155171,0
44.569154040160825,2,1,A,Tue,55.62707574227589,1
47.07505057110653,3,7,B,Thu,42.56105070825833,1
70.43345892197544,3,8,A,Sun,27.64430761895096,1
53.148116777901805,4,7,A,Sat,33.57229735246345,1
26.06321528569088,4,9,B,Sun,24.89527897759665,0
49.051327727766996,3,2,A,Wed,57.667092920574234,0
43.944647932442,2,6,A,Mon,32.34709415220936,1
16.676018924409874,2,9,B,Sun,22.12980632924519,1
50.205840001071195,4,1,A,Thu,66.35726010391642,0
27.80065331514097,3,3,A,Fri,53.32143979209335,0
70.89837356841487,0,5,B,Sat,30.94998022484016,1
56.51680261033611,4,4,B,Tue,55.17484935952129,0
25.338819178719504,3,8,A,Mon,26.589166382241658,0
69.4719509316433,2,9,A,Mon,47.578754052090794,0
83.67345257426612,1,3,A,Wed,55.96130329698886,0
41.470775079523975,3,4,A,Mon,35.461838660722464,1
43.82498032335323,3,3,B,Sat,51.04366857418739,0
66.4648817193917,2,7,C,Thu,45.33238848704497,0
80.89510484011718,1,7,C,Thu,48.845263330838456,0
19.177875144169462,3,2,A,Thu,58.33712275777737,0
26.843835906540356,5,0,A,Fri,55.683315834282,1
38.34273808909363,4,5,B,Fri,46.99938724551781,0
40.323638262613066,3,1,A,Mon,54.49007450718481,1
65.6167491812385,4,1,B,Sun,69.41152815986976,0
81.08130442652416,6,2,B,Fri,70.81015291931881,0
83.77610986881879,4,7,C,Sun,55.80333410939829,0
18.92884696143588,2,2,A,Sun,46.734525246039276,0
31.33291076922198,2,6,A,Fri,32.146466517017046,1
24.75796892791979,2,9,C,Wed,11.786726044397966,1
35.00236729824185,2,9,B,Fri,30.949814483038338,1
31.271110407263464,2,8,C,Tue,31.795764037654145,0
56.439932415680296,2,7,A,Tue,49.265805831662405,0
59.49046058331854,2,0,B,Sun,60.617138433482936,0
46.805541081712995,1,6,B,Tue,34.87222844013182,1
44.78371699989288,2,6,A,Mon,35.23046317267044,1
39.121190266062385,1,7,B,Thu,25.81426731879275,1
41.296312381137234,4,9,B,Wed,39.65730640711647,0
90.42077374943258,1,4,A,Mon,62.468901023209035,0
63.39979653218123,4,9,A,Thu,42.62891280562313,1
39.82041523901068,2,8,B,Wed,31.67769835492676,1
44.386842779127775,1,8,A,Sun,20.827203718420222,1
57.022012452611285,4,7,C,Wed,31.376507937986247,1
25.3346761124846,4,5,A,Wed,43.76161432738667,1
49.82320028542132,4,5,A,Tue,45.978182501594716,0
61.85171126809479,2,0,C,Tue,59.450117698839236,1
58.34383432685015,2,5,C,Tue,49.338468345022946,0
31.633448851847582,2,3,A,Wed,47.920196549210694,1
34.49863609927543,2,3,B,Sat,44.44948555356852,1
15.638226524440615,2,1,A,Wed,43.97475264283166,1
64.75966739880641,5,3,A,Tue,64.25816082206417,1
107.34108642558972,1,4,A,Wed,55.584454793680536,1
29.49001272702693,1,4,A,Tue,46.67166363035136,0
74.71928203881647,5,4,C,Tue,57.53082604667299,0
103.04321861899858,3,3,B,Tue,59.875428305463345,0
37.31925194660439,2,0,C,Sun,50.16650988938137,1
44.41513357451985,4,9,B,Sun,22.38890282037002,1
52.36548345821259,2,7,A,Sat,31.86321174127162,1
57.516656366971766,3,2,B,Thu,63.50809911990012,0
53.642647869500365,3,1,C,Wed,66.63747875674542,0
38.70708631653805,4,8,B,Mon,30.031395921928983,1
61.423165331379046,4,6,B,Tue,56.964507439466345,1
39.12888655536898,2,8,C,Sat,42.192480071332,0
55.29617590936354,2,1,A,Mon,51.909388061525156,1
46.03736771938894,1,8,B,Sun,32.91459066736959,1
17.887986626815053,6,9,C,Thu,33.680131986357274,0
79.57997191079639,4,8,C,Wed,41.18557297883331,1
34.94538472774703,3,8,A,Sun,27.18624328660013,1
83.10000860076038,2,9,B,Sat,27.561117124127172,1
73.39954822513518,2,9,B,Tue,34.34306531691235,1
51.6572045002096,2,3,A,Tue,45.30192968843917,1
58.8536898129884,5,9,B,Tue,35.11215434229087,1
62.03864541476435,1,2,A,Sat,56.27205291985715,0
42.5321601822113,3,5,A,Sun,35.01592601244355,1
43.47447543624717,1,2,A,Mon,60.63658487338619,0
60.699175138533825,1,8,B,Thu,31.38352617634949,1
46.263676938130715,7,2,A,Wed,55.917905656708335,1
38.76680945512326,6,1,A,Thu,58.20731012835376,0
31.882581187201566,1,7,A,Sun,42.39341890115858,0
56.02386963726984,5,5,A,Tue,50.79136506683744,1
34.39507209038143,3,7,A,Thu,31.886561413967364,1
67.88553358940176,2,6,A,Mon,33.156459054971144,1
70.43312953014652,3,2,B,Fri,62.381282180926775,1
58.65125875058604,3,7,B,Sun,34.90629884204968,1
64.1484332994062,4,9,A,Fri,30.472132436172757,1
58.72910488498402,6,0,A,Wed,71.50020736388386,0
66.18092298341536,3,0,B,Wed,69.1118649575609,0
64.93131814112937,3,9,A,Thu,31.143099079766323,1
54.677977614331574,5,7,C,Wed,22.99942260340748,1
73.81207897822267,0,8,B,Sun,40.010545923668175,0
43.23191033566594,5,9,A,Sat,36.25929188443901,1
32.35366527713588,2,5,A,Mon,31.015480469389026,1
31.55622784814983,1,4,B,Tue,52.11401036921474,0
40.325064101979834,4,1,A,Tue,57.439367196942044,1
16.548356298876996,4,8,A,Thu,29.653547290342942,1
51.42764838816204,5,5,A,Tue,48.21508801171937,0
62.40580546505778,2,7,B,Thu,44.87550319080195,0
69.99192301660982,2,8,B,Wed,35.77303422028522,1
19.841313894659734,4,8,A,Wed,27.55864740469916,1
32.05301788437221,4,7,B,Sat,45.867301811098436,0
66.97664546965936,3,9,A,Sat,38.59167630270985,0
42.6035236407051,1,7,B,Mon,28.16256482942117,1
61.78310423383201,1,2,A,Tue,45.024763808242895,1
24.688529142495707,1,2,B,Sun,46.68152210066459,0
82.66345500964094,1,1,C,Sat,62.782738748029345,0
23.71855987557715,4,0,A,Mon,51.81316440133561,1
7.109248165629419,3,3,A,Fri,37.266664954818886,1
50.7520050264575,4,1,A,Sat,59.77089071012264,1
51.34393132127556,3,1,A,Mon,68.7822755959761,0
36.83142489984836,3,4,A,Thu,34.95702419307181,1
57.73209213104443,3,3,C,Thu,63.943725593557716,0
58.45987917790015,0,0,C,Mon,55.06430295803552,1
55.667481714177626,6,8,A,Wed,34.668103339810614,1
36.51267122542625,4,3,B,Fri,52.65311481928434,0
33.21041792440052,1,4,B,Mon,38.062022683442834,1
38.37177475481282,6,6,B,Sat,33.399270480601295,1
31.059576966891356,1,1,A,Wed,44.77819315715161,1
75.314267345324,3,7,A,Mon,42.69058187001523,1
39.935670207985034,6,1,A,Tue,53.265278242574105,1
50.100089908263534,3,9,A,Sat,21.62074126655658,1
66.85642206319218,1,4,B,Sat,44.364502169575445,1
30.329110185556036,4,1,B,Thu,62.1070741820954,1
23.21245887115522,1,1,A,Tue,40.076331721108275,1
31.111677689816332,4,3,A,Tue,41.787110208186725,1
52.5715377837155,5,3,C,Sat,50.51183872996071,1
50.97485412450765,1,7,B,Fri,39.04360852110692,1
55.620087354077555,2,5,C,Sun,39.86199454385166,0
44.472149158276686,5,9,A,Wed,35.743550488008374,1
11.321321586529224,9,7,B,Thu,36.90959832817415,1
43.8255931011789,5,6,B,Tue,38.84161857594803,1
70.78253619805908,4,9,C,Thu,38.1056736415306,0
78.78737614806555,4,3,A,Sat,53.5126194373573,1
48.608209563991835,4,1,A,Wed,57.81514809652211,0
51.06026850987781,3,8,A,Mon,29.500458273551224,1
61.27278801924179,2,1,C,Tue,48.927087637283286,0
77.80381747434711,2,0,C,Wed,58.89120150998455,0
46.67807281065719,7,7,C,Sun,52.01922947011394,0
60.89630536984902,4,9,C,Thu,39.49039484359651,1
35.75540588898078,3,8,A,Sat,45.3002268118438,1
24.951524230094297,1,0,A,Wed,59.61307313388537,0
37.54419836511539,1,6,A,Mon,28.93535261644189,1
85.60111213344672,2,1,A,Wed,56.202065062207424,0
61.43964847512106,2,5,C,Sat,43.98676184664499,1
26.13496697605353,4,4,C,Thu,41.9643661636493,0
62.70086058639564,3,0,A,Tue,62.50428486121661,0
27.130370166345724,4,1,B,Sun,54.856210968326074,1
55.27946576747568,6,1,C,Sun,61.52691825314318,1
29.766606907876024,2,9,A,Tue,18.307996677107077,1
25.399612688333093,5,9,A,Fri,19.547925485309378,1
91.90699165019407,1,5,A,Thu,46.44261576976955,1
39.92157896772407,4,0,A,Sun,65.66279870431853,0
60.94741417711602,2,3,B,Fri,54.70879126596073,1
47.5562148941261,5,9,A,Fri,20.050639471821064,1
28.19229981264145,2,4,A,Sat,38.22954931902208,1
41.90048900771254,4,1,C,Sat,57.96393915516437,1
28.31347587067727,2,1,B,Sat,44.56146554477927,1
120.59516476232108,6,6,A,Mon,58.13573394484515,0
65.75087983002734,2,6,C,Thu,42.52622921297812,0
47.153669751410646,0,5,A,Tue,34.61781050384945,1
59.51166694047576,2,0,A,Thu,53.46733060864129,1
63.88933983436243,3,2,C,Sat,62.29730676330162,0
63.9640641461305,2,8,A,Mon,39.189576211056554,1
62.76350018271155,4,9,B,Thu,31.556068119643783,1
60.65433069904373,2,0,A,Thu,70.22949550441339,0
48.90177765084336,2,1,A,Fri,50.202088365241664,1
88.7647793895078,4,7,B,Thu,46.44760280189995,1
50.317161569534775,1,6,A,Fri,41.47791203346082,0
47.77462112175748,1,8,B,Fri,29.37906816906232,1
50.512325352072196,4,9,B,Wed,41.79616969879419,0
52.13752442745816,3,3,C,Sat,50.636558665492785,1
19.92272395109447,8,3,B,Sun,59.000766510609886,0
30.959609532372593,1,6,A,Mon,13.537991834501351,1
44.471458657343746,4,0,C,Fri,67.87198334246841,0
19.40929469945853,2,9,B,Thu,11.030415859630885,1
47.11932209597231,2,8,B,Fri,26.389438110608893,1
51.82989066133962,3,1,C,Fri,49.40976879266123,0
24.394285158563672,4,0,B,Fri,61.37162306204884,1
34.57793069936071,3,6,A,Tue,37.002103447390226,1
80.18964627599254,4,5,B,Sun,47.408870342749836,1
59.7806397250298,5,2,A,Sun,63.05064829238188,1
58.27810608458595,5,0,A,Tue,72.31576539750395,0
75.88394132667686,2,4,B,Tue,55.79974205504571,0
31.250371164718274,5,9,A,Tue,31.225795898728194,1
24.430566790209348,3,3,A,Sun,39.975805921268275,1
71.40997734569203,5,4,A,Wed,54.083573289798345,0
45.045090443732505,3,0,B,Fri,59.813476463823804,1
30.85053147337703,6,0,A,Wed,65.81525894544518,0
107.92393960401608,1,4,B,Thu,42.78917694523312,1
19.840078258064246,1,5,A,Sun,33.50490006542996,1
50.77236388448708,4,4,A,Sat,46.35875638346651,1
42.68056040009388,3,1,A,Sun,60.03521026978059,1
39.36302376525885,7,8,B,Mon,39.21526634769537,1
13.337496408937024,2,4,A,Wed,36.76221790363858,0
88.24888208021159,0,4,C,Tue,36.69901458505889,1
22.16950202007223,2,9,C,Tue,27.75537333959116,1
41.14007890010974,3,8,C,Thu,29.909895445760178,1
37.99453702900273,2,2,C,Fri,41.26988609284113,1
60.570473726740374,3,4,A,Mon,50.5157688994702,0
19.956788174817707,3,4,B,Wed,44.483078115490315,1
57.37967492692664,1,1,B,Fri,52.834980481654,1
50.885920219579816,4,3,B,Fri,62.663071795827435,0
33.77721577372875,4,1,C,Sat,60.98151667826762,0
56.48472546407369,4,4,B,Sat,43.11383334450534,1
47.081529262823636,3,9,C,Wed,37.3491914724584,1
97.50443034844749,2,1,A,Wed,66.54563743979404,0
42.66296145951016,2,9,C,Wed,37.55464714651992,0
28.904511234349776,2,8,B,Wed,31.20197826757677,1
57.63377600536286,0,9,B,Tue,24.558086400647944,1
40.22526444147634,4,5,A,Sun,43.478937605909955,0
46.651360947921454,2,7,B,Sun,28.93947697434919,1
24.531316545277257,4,8,C,Fri,32.29217902463758,1
60.9816947147504,2,7,A,Sun,45.86543929420959,0
37.23125609352118,7,4,B,Fri,63.94956805253225,0
52.64915273528004,5,4,A,Tue,54.226301669422746,1
108.30909732136702,3,5,C,Sun,55.89696433958237,0
41.531122884285864,1,0,A,Fri,57.52443195275514,1
64.65978526141646,4,7,A,Wed,34.801075512465985,1
42.86023066150827,1,1,A,Mon,58.54601966518469,0
33.9972757112558,2,5,B,Sun,47.9067808070602,1
81.42507232625931,2,8,A,Sat,45.847439456238384,0
16.843110615979842,4,2,B,Sat,36.47471347362006,1
71.99040459911303,5,1,C,Fri,67.76859283039323,0
15.734264442598239,2,9,C,Mon,31.021041423835555,1
68.7266666077513,2,4,A,Sat,44.709849263867085,1
46.97567973880317,2,8,C,Sun,44.030106115200184,0
28.94372302819483,3,5,B,Mon,32.00562644510049,1
38.41437722113138,4,7,A,Tue,40.90448870798605,0
63.118375468058126,1,7,A,Thu,32.54515520496857,1
103.70740449830092,4,6,A,Fri,60.49605175602932,1
20.37514620775013,5,4,C,Tue,48.54532997260578,0
29.818941539277,1,1,A,Tue,35.53657744373514,1
23.42408157761713,2,9,A,Mon,41.59472816256634,0
42.6992613233044,3,9,B,Fri,36.67718860406437,0
69.54227201038097,1,4,B,Tue,47.18177421573376,1
21.813438160829037,3,6,B,Wed,24.328397900351597,1
46.406002384944536,4,6,B,Tue,40.570023244031674,1
68.56712344565324,4,1,A,Wed,66.8089082506911,0
38.15453652622678,3,6,C,Thu,30.79961536694522,1
9.987602093494717,5,5,A,Wed,40.33730064330444,1
51.097722448119455,1,6,B,Wed,33.6876686586163,0
78.77670141166053,4,7,B,Mon,37.888820823868215,1
27.142463571574474,2,3,A,Tue,46.48826297763898,1
17.82473761801694,1,0,C,Thu,41.93577600291609,1
53.91812598675423,4,7,A,Tue,43.31683535205828,0
54.58747232477905,3,7,A,Sun,36.36749587984242,1
36.91280191455314,2,2,C,Sun,51.522824059437774,0
33.53874740550963,2,2,B,Wed,48.16218512491385,1
47.40833799491011,1,4,B,Sat,40.361558044010096,1
26.899464144814587,2,2,B,Wed,35.84667221769415,1
26.92072814766688,4,4,C,Tue,37.709775296331614,1
62.935060346204715,4,7,A,Thu,35.37181943705057,1
25.989039823355743,6,0,A,Sat,54.88076629217861,1
18.43173919195744,1,1,A,Thu,43.24623166879524,1
33.50657847697556,4,1,A,Mon,61.23275394862709,0
37.33612036328368,0,3,B,Wed,26.627527745488607,1
57.37690373345157,2,8,A,Wed,36.60067770981646,1
34.91245896228434,2,1,A,Sun,47.52815338816987,1
84.63052167125589,2,8,A,Mon,31.32411377474714,1
48.534119624912755,1,6,B,Sun,38.46842593663665,1
31.29324581279453,3,9,C,Tue,14.73074500653427,1
56.30118230696545,5,7,A,Wed,32.38161514640202,1
83.96498604226264,1,0,B,Tue,77.43877652050217,0
62.1754608632351,2,4,A,Thu,53.16662204534808,0
21.1450460521719,5,8,B,Sat,34.54277585855426,0
38.85367987970641,2,3,A,Sat,43.313227672256765,1
52.282961327408096,2,1,A,Sat,50.548744994516056,1
61.03871731526895,4,5,B,Sun,45.386620889532715,1
42.81998328629402,2,1,C,Fri,60.00966909263149,0
40.076560064875636,2,2,A,Mon,45.025187518181625,1
97.18220378737945,3,7,B,Sat,46.20989568767268,1
62.58108830427423,4,2,B,Wed,53.72609526042344,1
56.37927600190192,4,1,C,Mon,52.171518863331414,1
35.615137218904714,4,5,A,Thu,34.59268517897239,1
26.7067899027518,5,2,A,Thu,63.93673893739174,0
56.81940451088998,2,0,C,Sun,66.60091853517685,0
65.59712064791186,0,2,A,Thu,60.304735578404504,0
46.54588319812938,3,5,A,Thu,40.328008657167146,1
62.655130825551666,3,2,A,Fri,61.65938099492627,0
63.3622646777407,2,8,C,Tue,31.78063094948073,1
67.517573958427,3,6,A,Tue,47.29096844769789,1
20.95707862481982,5,4,C,Sat,40.467185557026184,1
39.371051242088306,1,1,A,Fri,41.95405316216543,1
58.33935300878325,2,8,A,Sun,34.27425746283771,1
47.750180408526,4,4,A,Tue,44.78935664773733,1
63.449468426190485,2,6,A,Sun,47.93948865535981,0
56.364239777160414,0,8,B,Sun,30.82847675597531,1
13.893552252414999,5,3,B,Thu,40.883090239805256,1
74.60678441108618,0,8,A,Tue,29.826745515157178,1
37.06805637220528,2,0,A,Mon,49.86155608314117,1
30.39974339825058,3,5,B,Sat,43.51390369191517,1
73.5129540805222,2,1,C,Tue,55.774188355090594,1
61.30477815494287,6,7,B,Mon,44.04284159095166,1
78.0488736070306,5,4,C,Wed,47.82757335324904,1
52.54088636408271,3,2,A,Mon,62.16215022438503,0
39.135287170202794,4,1,C,Mon,62.96759440129873,0
49.833251208718856,5,7,A,Thu,42.79045841611852,0
27.774716281266194,2,6,A,Thu,49.1699105303957,0
23.120370253167152,2,8,C,Sat,26.31004616317624,1
34.35021187485781,4,7,C,Thu,30.751990421943354,1
88.25859495241434,4,3,B,Mon,56.63745763711712,1
36.022604110913846,7,1,A,Fri,64.36165627564958,0
18.64711378237937,6,1,A,Thu,60.44880856175588,1
43.379245636194995,4,1,A,Thu,66.34175298905005,0
35.79611150286687,3,5,C,Mon,48.42939777995153,0
75.20637161138379,5,6,A,Wed,55.625503975037745,1
85.47271966533431,2,5,C,Wed,40.903390280607255,1
38.29252462060425,6,1,A,Tue,68.53799266907818,0
52.51821118369907,2,3,C,Sat,56.23989445207675,0
54.494267081515666,6,2,C,Wed,63.746588907694054,0
45.62352617697273,3,3,A,Thu,52.9947684878381,0
41.86429374689104,2,4,A,Fri,44.9887502774928,1
29.412949189147277,5,6,C,Tue,42.132033068933914,1
17.06696738061593,3,8,B,Sat,26.302092565072343,0
29.329217209511572,2,1,B,Fri,55.94794629870953,1
44.88730723539656,2,7,B,Fri,37.69125493916004,1
21.833357366687288,1,2,A,Thu,38.95897842255055,1
51.28887847690733,4,8,C,Mon,30.30152804654363,1
48.18076151740438,2,9,A,Mon,32.18838202442737,1
35.82521288157835,3,3,C,Mon,46.64704756120915,1
41.040796843473885,2,2,A,Wed,49.790196325189996,1
23.845900194986886,3,9,B,Mon,26.623452859572886,1
66.98372549924994,2,5,A,Sat,48.46948230987479,1
66.48097015435714,0,9,A,Thu,30.575876324371798,1
25.99680150783504,2,8,A,Wed,22.529974223199382,1
26.374765478356117,3,6,B,Sat,30.3126587167541,1
29.51995805847173,1,3,B,Mon,48.683747685915975,0
59.622424409310604,2,2,C,Sat,61.373216804228804,1
54.41767839489622,3,9,A,Fri,29.134604593378732,1
73.1445184121983,1,3,B,Thu,49.44451376336689,1
76.76680574885737,4,2,B,Thu,61.826335484579005,1
20.789875688787568,1,2,A,Sat,38.06192343932908,1
58.68068234071619,5,8,A,Tue,41.723557043804064,1
75.41306887716333,1,3,A,Thu,56.15250689353109,0
39.815406423113444,1,8,A,Fri,32.212563797352615,1
46.15972883047124,5,9,A,Thu,27.509007312252642,1
43.00060685282012,0,4,B,Tue,48.16955773769418,1
43.88376118880167,2,6,A,Thu,33.214295498562166,1
66.88247605328792,2,4,B,Sun,47.983822029166895,1
95.58367791843807,4,0,C,Thu,75.14114178678058,0
83.32287406413963,2,1,B,Tue,60.2713148505725,0
36.622632698079144,4,4,B,Sun,55.490804702609594,0
52.593195697708396,5,5,A,Sun,44.19707768116043,1
31.700476757600114,2,6,C,Thu,34.968694380955306,1
33.28230994862474,3,1,A,Sat,45.63080204779534,1
45.230440836258296,4,9,B,Wed,28.74700549778715,1
32.84932277810529,5,8,C,Sun,31.097617320496546,1
35.224162906465956,2,5,B,Sat,46.797907400172036,0
52.03179585037651,4,1,B,Thu,64.94557833466125,0
58.314773356500496,4,1,A,Mon,63.77998620231323,0
57.62373029776491,2,2,A,Mon,47.675025166734365,1
57.878876780909216,3,0,B,Wed,67.15032601534135,0
24.71108815005699,0,8,A,Sun,21.930794503300994,1
32.04357907870203,7,9,B,Thu,34.053332378490296,1
47.4910245401196,0,3,A,Fri,50.34490659212189,1
73.89503793261494,0,4,C,Sun,53.53868928593835,0
118.62312982320091,1,6,A,Thu,65.34479346364265,0
53.542392381690995,1,0,B,Mon,60.36094872644309,0
64.05411668455598,0,2,B,Tue,46.56875704085086,1
23.311125503525666,1,2,A,Wed,46.135124925430425,0
63.2929138009158,5,1,A,Tue,61.16811961785085,1
104.29988672077764,0,7,A,Fri,38.23166123757552,1
31.986942667989165,6,4,A,Thu,52.056600159359945,0
35.77312999016749,3,0,A,Fri,43.653121825946656,1
67.80775240010533,4,1,A,Tue,65.89077627493899,1
47.2172706129418,0,0,B,Thu,47.527130680909416,1
16.26793228057267,7,5,A,Sun,57.62844361402029,0
36.80400442655212,4,8,C,Sat,38.87956315558525,0
85.3154184213072,0,6,B,Sat,50.28600814961802,0
40.89605770307731,2,4,A,Sun,40.55070635448904,1
40.880288173051255,8,2,A,Fri,60.249560204529985,1
65.90759356065266,3,7,C,Sat,33.13633789378804,1
54.40480547307469,2,9,A,Sat,33.79271175455962,1
39.86923683147218,3,3,B,Mon,51.13964577759207,0
34.650942524516765,4,8,B,Sat,43.558571682957165,0
143.76234342643926,1,4,A,Mon,51.4491167726979,1
79.0495116285681,5,5,C,Wed,55.037356591644354,0
57.86932912337348,1,4,A,Mon,43.43277632506607,1
59.51536791232739,5,9,A,Mon,34.084908604215805,1
44.00866895217377,2,6,C,Tue,45.08605007227706,0
54.11406718450773,1,6,B,Mon,35.86073149737843,1
41.87637294344084,0,0,C,Mon,65.51499194601247,0
30.58468116855583,2,1,B,Tue,49.818660806393254,1
55.0638287754954,1,6,B,Mon,32.84936326258596,1
40.21603681576514,2,7,C,Sat,37.0770255648172,0
56.342720301371955,0,3,A,Sun,48.289182762591665,1
61.042012424903405,3,5,B,Mon,35.56669457416628,1
57.66426286694619,6,9,B,Wed,39.32882752693257,1
29.378851777697786,2,2,A,Mon,46.29686857140969,0
38.21869837017124,0,6,B,Mon,35.18987735370529,1
40.577850627822784,2,2,A,Wed,43.954405863902686,1
71.08008599904623,1,6,B,Sun,40.84719720906924,1
69.45224511577634,6,7,B,Tue,45.07641541625862,1
32.95508077590035,4,2,C,Sat,41.65753728384226,1
24.41756065902436,1,1,A,Sun,47.085111909277366,1
121.16971207348143,2,5,B,Mon,57.629611165530655,0
56.65842999547103,5,3,A,Sat,64.3409384103478,0
22.784578795271976,2,7,B,Fri,22.546916668174724,1
35.498500341301416,3,1,B,Sat,51.310028175031846,1
72.39116383010587,2,3,B,Tue,49.67355531969128,1
107.88254165733834,1,1,C,Tue,57.56358926556413,1
99.87537405296821,5,1,C,Sun,73.87382512998205,1
55.59943219062403,3,1,A,Mon,54.28759690724882,1
46.73962393001653,3,0,A,Wed,61.23965095003554,0
28.01193221507547,2,3,B,Tue,50.09616284088624,0
48.54230307778262,5,1,A,Wed,49.43005198258896,1
29.874068710968068,2,8,A,Sun,38.23330712169906,1
38.3941823238192,2,8,B,Sun,22.25035780478063,1
67.77625384948641,2,6,A,Fri,42.31420636517255,1
41.779558178787795,0,5,A,Wed,33.661498149245645,1
40.487650665864095,3,2,C,Sun,53.99967191941249,1
45.59050296699816,5,6,A,Sun,50.00770564379542,0
129.26370587416872,2,0,A,Sun,66.66127654927716,1
26.53127576824542,2,8,A,Thu,16.016375029185397,1
52.995417883152314,4,3,C,Sun,40.69856739101587,1
95.89886533953981,5,5,C,Sun,52.989674967323175,1
45.528509720062786,4,5,B,Wed,48.957415991566364,1
78.40324218194526,2,2,A,Tue,45.3199032587698,1
23.575396228524287,2,3,C,Wed,48.96192320353817,1
42.41768704457027,2,9,B,Wed,30.918226909077546,1
31.42960324321542,2,2,C,Thu,37.54233203976887,1
45.30778630181224,2,5,B,Thu,32.635661999701874,1
45.74767524220873,3,0,A,Mon,58.22739544580397,0
47.931356613148246,5,7,A,Tue,48.082707062337334,0
67.49902694168506,3,7,A,Sun,38.218721327694645,1
13.011868559700188,3,8,A,Mon,32.134234782096996,0
34.74910582183899,5,5,B,Sun,39.42666121844984,1
51.38133581758812,4,0,C,Sun,67.1672135236267,0
16.733700395781078,1,2,B,Thu,51.53240547874908,0
61.37490875870154,2,0,A,Sun,55.63399054747955,1
34.436895883564574,1,4,A,Sun,33.57400891704036,1
42.79288482965349,5,2,A,Wed,57.51911407168825,1
68.85170465834862,0,1,A,Thu,49.66360008972633,1
79.9800544422435,5,2,A,Fri,62.7558577053732,1
62.20350210719005,4,8,B,Wed,35.94121252510559,1
26.151812048899185,3,7,A,Mon,35.655571499645134,1
60.83409632118397,3,2,C,Wed,58.333034176665564,1
62.64458443152681,3,1,A,Fri,69.52041908264506,0
57.25846416132309,1,4,C,Thu,38.69231257633564,1
85.7097548178721,1,0,B,Tue,64.33136300319472,0
48.50105279938112,2,3,A,Sun,49.06890465033288,1
84.24846004816197,3,7,B,Sat,49.52680261636862,0
84.02160644958681,3,0,B,Tue,70.63330833276122,0
63.42494359908025,3,4,B,Tue,43.21042483203547,1
53.37109324672801,4,3,B,Sun,56.72135179716314,1
57.404772796025384,5,5,A,Thu,51.68341774785418,1
93.86505487792307,2,6,B,Tue,44.178105018334854,1
73.8529348879199,2,8,C,Fri,31.543621504643426,1
27.726559793787352,3,0,A,Sun,48.0970033714149,1
55.80149618710059,2,9,A,Thu,28.826490670352342,1
30.6462114757357,4,3,C,Tue,47.06309181030111,1
33.94979704714534,5,5,A,Sun,45.477850810751825,0
39.111644268058654,4,9,B,Sat,22.59797109638429,1
22.412255887435926,4,6,B,Mon,34.880722294449846,1
29.67538452522431,5,6,B,Thu,42.25839074434819,1
87.78227182407375,2,7,A,Thu,40.92561726380363,1
33.8494966936079,5,9,A,Wed,28.523060146981145,1
